,Name,Position,Year,Week,Rank,Team,Standard Pts,Pass_Att,Pass_Cmp,Pass_Yds,Pass_TD,Int,Pass_2Pt,Rush_Att,Rush_Yds,Rush_TD,Rush_2Pt,Rec,Rec_Yds,Rec_TD,Rec_2Pt,FL,FL_TD,Half PPR Pts,PPR Pts,XPA,XPM,FGA,FGM,50_Plus,DST_Sack,DST_Int,DST_Saf,DST_FR,DST_Blk,DST_TD,DST_PA,DST_Pass_Yds,DST_Rush_Yds,DST_Tot_Yds
139,Sterling Shepard,WR,2022,1,24,NYG,15.0,0,0,0,0,0,0,0,0,0,0,2,71,1,0,0,0,16.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Marquise Brown,WR,2022,1,25,ARI,14.0,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Rashod Bateman,WR,2022,1,26,BAL,13.0,0,0,0,0,0,0,0,0,0,0,2,59,1,0,0,0,14.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Tyler Boyd,WR,2022,1,27,CIN,13.0,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0,15.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Corey Davis,WR,2022,1,28,NYJ,13.0,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0,16.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Greg Dortch,WR,2022,1,29,ARI,13.0,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0,16.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Terry McLaurin,WR,2022,1,30,WAS,13.0,0,0,0,0,0,0,0,0,0,0,2,58,1,0,0,0,14.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Deebo Samuel,WR,2022,1,31,SF,13.0,0,0,0,0,0,0,8,52,1,0,2,14,0,0,1,0,14.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Diontae Johnson,WR,2022,1,32,PIT,12.0,0,0,0,0,0,0,0,0,0,0,7,55,0,0,0,0,15.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Zay Jones,WR,2022,1,33,JAX,12.0,0,0,0,0,0,0,0,0,0,0,6,65,0,0,0,0,15.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Drake London,WR,2022,1,34,ATL,12.0,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0,14.5,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Donovan Peoples-Jones,WR,2022,1,35,CLE,12.0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,15.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Dante Pettis,WR,2022,1,36,CHI,12.0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,12.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,JuJu Smith-Schuster,WR,2022,1,37,KC,12.0,0,0,0,0,0,0,0,0,0,0,6,79,0,0,1,0,15.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Noah Brown,WR,2022,1,38,DAL,11.0,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0,13.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Kyle Philips,WR,2022,1,39,TEN,11.0,0,0,0,0,0,0,0,0,0,0,6,66,0,0,1,0,14.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Courtland Sutton,WR,2022,1,40,DEN,11.0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,13.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Keenan Allen,WR,2022,1,41,LAC,10.0,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0,12.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Mecole Hardman,WR,2022,1,42,KC,10.0,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0,11.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Richie James,WR,2022,1,43,NYG,10.0,0,0,0,0,0,0,1,2,0,0,5,59,0,0,0,0,12.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Jauan Jennings,WR,2022,1,44,SF,10.0,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0,12.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Julio Jones,WR,2022,1,45,TB,10.0,0,0,0,0,0,0,2,17,0,0,3,69,0,0,0,0,11.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Ty Montgomery,WR,2022,1,46,NE,10.0,0,0,0,0,0,0,2,-2,0,0,3,15,1,0,0,0,11.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Isaiah McKenzie,WR,2022,1,47,BUF,9.0,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,D.K. Metcalf,WR,2022,1,48,SEA,9.0,0,0,0,0,0,0,0,0,0,0,7,36,0,0,1,0,12.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Jakobi Meyers,WR,2022,1,49,NE,9.0,0,0,0,0,0,0,1,7,0,0,4,55,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Elijah Moore,WR,2022,1,50,NYJ,9.0,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,11.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Chris Olave,WR,2022,1,51,NO,9.0,0,0,0,0,0,0,0,0,0,0,3,41,0,1,0,0,10.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Garrett Wilson,WR,2022,1,52,NYJ,9.0,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,11.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Braxton Berrios,WR,2022,1,53,NYJ,8.0,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,10.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Treylon Burks,WR,2022,1,54,TEN,8.0,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0,9.5,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Chase Claypool,WR,2022,1,55,PIT,8.0,0,0,0,0,0,0,6,36,0,0,4,18,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Romeo Doubs,WR,2022,1,56,GB,8.0,0,0,0,0,0,0,1,11,0,0,4,37,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Equanimeous St. Brown,WR,2022,1,57,CHI,8.0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,8.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Marquez Valdes-Scantling,WR,2022,1,58,KC,8.0,0,0,0,0,0,0,1,-3,0,0,4,44,0,0,0,0,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Ashton Dulin,WR,2022,1,59,IND,7.0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Marvin Jones,WR,2022,1,60,JAX,7.0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,D.J. Moore,WR,2022,1,61,CAR,7.0,0,0,0,0,0,0,1,7,0,0,3,43,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Olamide Zaccheaus,WR,2022,1,62,ATL,7.0,0,0,0,0,0,0,0,0,0,0,4,49,0,0,1,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Brandon Aiyuk,WR,2022,1,63,SF,6.0,0,0,0,0,0,0,1,7,0,0,2,40,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Parris Campbell,WR,2022,1,64,IND,6.0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Chris Godwin,WR,2022,1,65,TB,6.0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Khadarel Hodge,WR,2022,1,66,ATL,6.0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Chris Moore,WR,2022,1,67,HOU,6.0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Bennett Skowronek,WR,2022,1,68,LA,6.0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Adam Thielen,WR,2022,1,69,MIN,6.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Kendrick Bourne,WR,2022,1,70,NE,5.0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,5.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Jamison Crowder,WR,2022,1,71,BUF,5.0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Tyler Lockett,WR,2022,1,72,SEA,5.0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Hunter Renfrow,WR,2022,1,73,LV,5.0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Mike Strachan,WR,2022,1,74,IND,5.0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Christian Watson,WR,2022,1,75,GB,5.0,0,0,0,0,0,0,1,7,0,0,2,34,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Nelson Agholor,WR,2022,1,76,NE,4.0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,1,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Nico Collins,WR,2022,1,77,HOU,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Amari Cooper,WR,2022,1,78,CLE,4.0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Kenny Golladay,WR,2022,1,79,NYG,4.0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Marquise Goodwin,WR,2022,1,80,SEA,4.0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Tee Higgins,WR,2022,1,81,CIN,4.0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,CeeDee Lamb,WR,2022,1,82,DAL,4.0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Skyy Moore,WR,2022,1,83,KC,4.0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,4.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,K.J. Osborn,WR,2022,1,84,MIN,4.0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Anthony Schwartz,WR,2022,1,85,CLE,4.0,0,0,0,0,0,0,2,20,0,0,1,19,0,0,0,0,4.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Sammy Watkins,WR,2022,1,86,GB,4.0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Cedrick Wilson,WR,2022,1,87,MIA,4.0,0,0,0,0,0,0,1,8,0,0,2,20,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Randall Cobb,WR,2022,1,88,GB,3.0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Simi Fehoko,WR,2022,1,89,DAL,3.0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Russell Gage,WR,2022,1,90,TB,3.0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,A.J. Green,WR,2022,1,91,ARI,3.0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Cody Hollister,WR,2022,1,92,TEN,3.0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Dennis Houston,WR,2022,1,93,DAL,3.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Ray Ray McCloud,WR,2022,1,94,SF,3.0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Josh Palmer,WR,2022,1,95,LAC,3.0,0,0,0,0,0,0,1,4,0,0,3,5,0,0,0,0,4.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Byron Pringle,WR,2022,1,96,CHI,3.0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Josh Reynolds,WR,2022,1,97,DET,3.0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Demarcus Robinson,WR,2022,1,98,BAL,3.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Mike Thomas,WR,2022,1,99,PIT,3.0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Mike Williams,WR,2022,1,100,LAC,3.0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Mack Hollins,WR,2022,1,101,LV,2.0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Andy Isabella,WR,2022,1,102,KC,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Brandon Powell,WR,2022,1,103,LA,2.0,0,0,0,0,0,0,1,3,0,0,1,10,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Allen Robinson,WR,2022,1,104,LA,2.0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Shi Smith,WR,2022,1,105,CAR,2.0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Kadarius Toney,WR,2022,1,106,NYG,2.0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Nick Westbrook,WR,2022,1,107,TEN,2.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Juwann Winfree,WR,2022,1,108,GB,2.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Robert Woods,WR,2022,1,109,TEN,2.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Jamal Agnew,WR,2022,1,110,JAX,1.0,0,0,0,0,0,0,1,6,0,0,1,6,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,D'Wayne Eskridge,WR,2022,1,111,SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Deonte Harty,WR,2022,1,112,NO,1.0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Darnell Mooney,WR,2022,1,113,CHI,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,DeVante Parker,WR,2022,1,114,NE,1.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Zach Pascal,WR,2022,1,115,PHI,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,George Pickens,WR,2022,1,116,PIT,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Wan'Dale Robinson,WR,2022,1,117,NYG,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Trent Sherfield,WR,2022,1,118,MIA,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Jaelon Darden,WR,2022,1,119,TB,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Breshad Perriman,WR,2022,1,120,TB,0.0,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Travis Kelce,TE,2022,1,1,KC,26.0,0,0,0,0,0,0,0,0,0,0,8,121,1,0,0,0,30.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,O.J. Howard,TE,2022,1,2,HOU,17.0,0,0,0,0,0,0,0,0,0,0,2,38,2,0,0,0,18.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Taysom Hill,TE,2022,1,3,NO,15.0,0,0,0,0,0,0,4,81,1,0,1,2,0,0,0,0,15.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Gerald Everett,TE,2022,1,4,LAC,14.0,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0,15.5,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Will Dissly,TE,2022,1,5,SEA,13.0,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0,14.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Dalton Schultz,TE,2022,1,6,DAL,13.0,0,0,0,0,0,0,0,0,0,0,7,62,0,0,0,0,16.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Pat Freiermuth,TE,2022,1,7,PIT,12.0,0,0,0,0,0,0,0,0,0,0,5,75,0,0,0,0,14.5,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Colby Parkinson,TE,2022,1,8,SEA,12.0,0,0,0,0,0,0,0,0,0,0,2,43,1,0,0,0,13.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Tyler Conklin,TE,2022,1,9,NYJ,11.0,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,0,13.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Zach Ertz,TE,2022,1,10,ARI,11.0,0,0,0,0,0,0,0,0,0,0,2,14,1,1,0,0,12.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Darren Waller,TE,2022,1,11,LV,11.0,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0,13.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Mark Andrews,TE,2022,1,12,BAL,10.0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,12.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Dallas Goedert,TE,2022,1,13,PHI,9.0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0,10.5,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Hayden Hurst,TE,2022,1,14,CIN,9.0,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,11.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Tyler Higbee,TE,2022,1,15,LA,8.0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,10.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Albert Okwuegbunam,TE,2022,1,16,DEN,8.0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,10.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Joe Fortson,TE,2022,1,17,KC,7.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,T.J. Hockenson,TE,2022,1,18,PHI,7.0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Ian Thomas,TE,2022,1,19,CAR,7.0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Logan Thomas,TE,2022,1,20,WAS,7.0,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,8.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Evan Engram,TE,2022,1,21,JAX,6.0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Zach Gentry,TE,2022,1,22,PIT,6.0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Juwan Johnson,TE,2022,1,23,NO,6.0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Jonnu Smith,TE,2022,1,24,NE,6.0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Robert Tonyan,TE,2022,1,25,GB,6.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,7.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Kylen Granson,TE,2022,1,26,IND,5.0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Tre' McKitty,TE,2022,1,27,LAC,5.0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,6.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Mo Alie-Cox,TE,2022,1,28,IND,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Josiah Deguara,TE,2022,1,29,GB,4.0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Noah Fant,TE,2022,1,30,SEA,4.0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Hunter Henry,TE,2022,1,31,NE,4.0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,John Mundt,TE,2022,1,32,MIN,4.0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Geoff Swaim,TE,2022,1,33,TEN,4.0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,5.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Harrison Bryant,TE,2022,1,34,CLE,3.0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Kyle Pitts,TE,2022,1,35,ATL,3.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Armani Rogers,TE,2022,1,36,WAS,3.0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Pharaoh Brown,TE,2022,1,37,IND,2.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Ross Dwelley,TE,2022,1,38,SF,2.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Noah Gray,TE,2022,1,39,KC,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Chigoziem Okonkwo,TE,2022,1,40,TEN,2.0,0,0,0,0,0,0,1,-4,0,0,1,11,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Durham Smythe,TE,2022,1,41,MIA,2.0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Cameron Brate,TE,2022,1,42,TB,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
